Run_accession	datePubli	sraID	BioSample	collection_date	geo_loc_name	lat_lon	list_extra	BioProject	title	abstract	ext_link_db	ext_link_id	ext_link_label	strain	isolate	specie	Isolate_accession_number	Isoniazid	Rifampicin	Ethambutol	Pyrazinamide	Streptomycin	Ciprofloxacin	Moxifloxacin	Ofloxacin	Amikacin	Capreomycin	Kanamycin
SRR2101350	2015-07-22 14:01:18	SRA277626	SAMN03648597	missing	missing	missing	[{'isolate': '6bfdee0d-0302-49bb-a887-711845371cb2'}, {'collected_by': 'missing'}, {'collection_date': 'missing'}, {'geo_loc_name': 'missing'}, {'host': 'missing'}, {'host_disease': 'missing'}, {'isolation_source': 'missing'}, {'lat_lon': 'missing'}, {'BioSampleModel': 'Pathogen.cl'}]	PRJNA282721	Mycobacterium tuberculosis Raw sequence reads	This study used 3651 M. tuberculosis whole genome sequences to identify mutations causing resistance to first and second line anti-tuberculosis drugs, as well as mutations consistent with susceptibility to these drugs. Some of the data has already been uploaded to the ENA. All metadata can be accessed via the publication (Walker, Kohl, Vally Omar, Hedge et al, currently under consideration at the Lancet Infectious Diseases.	bioproject	282721	PRJNA282721		6bfdee0d-0302-49bb-a887-711845371cb2	Mycobacterium tuberculosis	SAMN03648597	S	S	S	S	No result	No result	No result	No result	No result	No result	No result
SRR2101351	2015-07-17 00:00:00	SRA277626	SAMN03648598	missing	missing	missing	[{'isolate': 'f0ee1e90-4f4c-46ce-bf90-4685b545912d'}, {'collected_by': 'missing'}, {'collection_date': 'missing'}, {'geo_loc_name': 'missing'}, {'host': 'missing'}, {'host_disease': 'missing'}, {'isolation_source': 'missing'}, {'lat_lon': 'missing'}, {'BioSampleModel': 'Pathogen.cl'}]	PRJNA282721	Mycobacterium tuberculosis Raw sequence reads	This study used 3651 M. tuberculosis whole genome sequences to identify mutations causing resistance to first and second line anti-tuberculosis drugs, as well as mutations consistent with susceptibility to these drugs. Some of the data has already been uploaded to the ENA. All metadata can be accessed via the publication (Walker, Kohl, Vally Omar, Hedge et al, currently under consideration at the Lancet Infectious Diseases.	bioproject	282721	PRJNA282721		f0ee1e90-4f4c-46ce-bf90-4685b545912d	Mycobacterium tuberculosis	SAMN03648598	R	S	S	R	No result	No result	No result	No result	No result	No result	No result
SRR2101355	2015-07-17 00:02:13	SRA277626	SAMN03648602	missing	missing	missing	[{'isolate': '25338010-348a-46a6-9068-e37a4aaf3db2'}, {'collected_by': 'missing'}, {'collection_date': 'missing'}, {'geo_loc_name': 'missing'}, {'host': 'missing'}, {'host_disease': 'missing'}, {'isolation_source': 'missing'}, {'lat_lon': 'missing'}, {'BioSampleModel': 'Pathogen.cl'}]	PRJNA282721	Mycobacterium tuberculosis Raw sequence reads	This study used 3651 M. tuberculosis whole genome sequences to identify mutations causing resistance to first and second line anti-tuberculosis drugs, as well as mutations consistent with susceptibility to these drugs. Some of the data has already been uploaded to the ENA. All metadata can be accessed via the publication (Walker, Kohl, Vally Omar, Hedge et al, currently under consideration at the Lancet Infectious Diseases.	bioproject	282721	PRJNA282721		25338010-348a-46a6-9068-e37a4aaf3db2	Mycobacterium tuberculosis	SAMN03648602	S	No result	S	No result	S	No result	S	S	S	S	S
SRR2101360	2015-07-22 13:40:24	SRA277626	SAMN03648607	missing	missing	missing	[{'isolate': '637728f4-7f7c-4971-9fc7-1f50d34989ac'}, {'collected_by': 'missing'}, {'collection_date': 'missing'}, {'geo_loc_name': 'missing'}, {'host': 'missing'}, {'host_disease': 'missing'}, {'isolation_source': 'missing'}, {'lat_lon': 'missing'}, {'BioSampleModel': 'Pathogen.cl'}]	PRJNA282721	Mycobacterium tuberculosis Raw sequence reads	This study used 3651 M. tuberculosis whole genome sequences to identify mutations causing resistance to first and second line anti-tuberculosis drugs, as well as mutations consistent with susceptibility to these drugs. Some of the data has already been uploaded to the ENA. All metadata can be accessed via the publication (Walker, Kohl, Vally Omar, Hedge et al, currently under consideration at the Lancet Infectious Diseases.	bioproject	282721	PRJNA282721		637728f4-7f7c-4971-9fc7-1f50d34989ac	Mycobacterium tuberculosis	SAMN03648607	R	R	R	S	R	No result	S	S	S	S	S
SRR2101376	2015-07-23 22:30:21	SRA277626	SAMN03648623	missing	missing	missing	[{'isolate': 'a9ca5179-dfd3-4b8e-a8e7-190f913b216d'}, {'collected_by': 'missing'}, {'collection_date': 'missing'}, {'geo_loc_name': 'missing'}, {'host': 'missing'}, {'host_disease': 'missing'}, {'isolation_source': 'missing'}, {'lat_lon': 'missing'}, {'BioSampleModel': 'Pathogen.cl'}]	PRJNA282721	Mycobacterium tuberculosis Raw sequence reads	This study used 3651 M. tuberculosis whole genome sequences to identify mutations causing resistance to first and second line anti-tuberculosis drugs, as well as mutations consistent with susceptibility to these drugs. Some of the data has already been uploaded to the ENA. All metadata can be accessed via the publication (Walker, Kohl, Vally Omar, Hedge et al, currently under consideration at the Lancet Infectious Diseases.	bioproject	282721	PRJNA282721		a9ca5179-dfd3-4b8e-a8e7-190f913b216d	Mycobacterium tuberculosis	SAMN03648623	S	S	S	No result	No result	No result	S	S	No result	No result	No result
SRR2101378	2015-07-17 00:02:02	SRA277626	SAMN03648625	missing	missing	missing	[{'isolate': '1b0fadaf-1ea1-432f-88f2-1cc163d227f0'}, {'collected_by': 'missing'}, {'collection_date': 'missing'}, {'geo_loc_name': 'missing'}, {'host': 'missing'}, {'host_disease': 'missing'}, {'isolation_source': 'missing'}, {'lat_lon': 'missing'}, {'BioSampleModel': 'Pathogen.cl'}]	PRJNA282721	Mycobacterium tuberculosis Raw sequence reads	This study used 3651 M. tuberculosis whole genome sequences to identify mutations causing resistance to first and second line anti-tuberculosis drugs, as well as mutations consistent with susceptibility to these drugs. Some of the data has already been uploaded to the ENA. All metadata can be accessed via the publication (Walker, Kohl, Vally Omar, Hedge et al, currently under consideration at the Lancet Infectious Diseases.	bioproject	282721	PRJNA282721		1b0fadaf-1ea1-432f-88f2-1cc163d227f0	Mycobacterium tuberculosis	SAMN03648625	S	No result	S	No result	No result	No result	S	S	No result	No result	No result
SRR2101379	2015-07-23 13:21:16	SRA277626	SAMN03648626	missing	missing	missing	[{'isolate': '8b897de1-86c8-40e0-90c9-0460e9cac1c6'}, {'collected_by': 'missing'}, {'collection_date': 'missing'}, {'geo_loc_name': 'missing'}, {'host': 'missing'}, {'host_disease': 'missing'}, {'isolation_source': 'missing'}, {'lat_lon': 'missing'}, {'BioSampleModel': 'Pathogen.cl'}]	PRJNA282721	Mycobacterium tuberculosis Raw sequence reads	This study used 3651 M. tuberculosis whole genome sequences to identify mutations causing resistance to first and second line anti-tuberculosis drugs, as well as mutations consistent with susceptibility to these drugs. Some of the data has already been uploaded to the ENA. All metadata can be accessed via the publication (Walker, Kohl, Vally Omar, Hedge et al, currently under consideration at the Lancet Infectious Diseases.	bioproject	282721	PRJNA282721		8b897de1-86c8-40e0-90c9-0460e9cac1c6	Mycobacterium tuberculosis	SAMN03648626	S	No result	S	No result	S	No result	S	S	S	S	S
SRR2101383	2015-07-23 13:20:18	SRA277626	SAMN03648630	missing	missing	missing	[{'isolate': '8ab5d18b-84a3-485b-912f-83fb9e9111ec'}, {'collected_by': 'missing'}, {'collection_date': 'missing'}, {'geo_loc_name': 'missing'}, {'host': 'missing'}, {'host_disease': 'missing'}, {'isolation_source': 'missing'}, {'lat_lon': 'missing'}, {'BioSampleModel': 'Pathogen.cl'}]	PRJNA282721	Mycobacterium tuberculosis Raw sequence reads	This study used 3651 M. tuberculosis whole genome sequences to identify mutations causing resistance to first and second line anti-tuberculosis drugs, as well as mutations consistent with susceptibility to these drugs. Some of the data has already been uploaded to the ENA. All metadata can be accessed via the publication (Walker, Kohl, Vally Omar, Hedge et al, currently under consideration at the Lancet Infectious Diseases.	bioproject	282721	PRJNA282721		8ab5d18b-84a3-485b-912f-83fb9e9111ec	Mycobacterium tuberculosis	SAMN03648630	S	No result	S	No result	S	No result	S	S	No result	No result	No result
SRR2101384	2015-07-17 00:02:13	SRA277626	SAMN03648631	missing	missing	missing	[{'isolate': '2ce2fc7c-f627-4d2c-853f-10d693ada92a'}, {'collected_by': 'missing'}, {'collection_date': 'missing'}, {'geo_loc_name': 'missing'}, {'host': 'missing'}, {'host_disease': 'missing'}, {'isolation_source': 'missing'}, {'lat_lon': 'missing'}, {'BioSampleModel': 'Pathogen.cl'}]	PRJNA282721	Mycobacterium tuberculosis Raw sequence reads	This study used 3651 M. tuberculosis whole genome sequences to identify mutations causing resistance to first and second line anti-tuberculosis drugs, as well as mutations consistent with susceptibility to these drugs. Some of the data has already been uploaded to the ENA. All metadata can be accessed via the publication (Walker, Kohl, Vally Omar, Hedge et al, currently under consideration at the Lancet Infectious Diseases.	bioproject	282721	PRJNA282721		2ce2fc7c-f627-4d2c-853f-10d693ada92a	Mycobacterium tuberculosis	SAMN03648631	R	R	R	R	R	No result	R	R	S	S	S
SRR2101386	2015-07-17 00:02:13	SRA277626	SAMN03648633	missing	missing	missing	[{'isolate': '3cfb7600-ae49-4cc3-8fc1-fede03bab5c0'}, {'collected_by': 'missing'}, {'collection_date': 'missing'}, {'geo_loc_name': 'missing'}, {'host': 'missing'}, {'host_disease': 'missing'}, {'isolation_source': 'missing'}, {'lat_lon': 'missing'}, {'BioSampleModel': 'Pathogen.cl'}]	PRJNA282721	Mycobacterium tuberculosis Raw sequence reads	This study used 3651 M. tuberculosis whole genome sequences to identify mutations causing resistance to first and second line anti-tuberculosis drugs, as well as mutations consistent with susceptibility to these drugs. Some of the data has already been uploaded to the ENA. All metadata can be accessed via the publication (Walker, Kohl, Vally Omar, Hedge et al, currently under consideration at the Lancet Infectious Diseases.	bioproject	282721	PRJNA282721		3cfb7600-ae49-4cc3-8fc1-fede03bab5c0	Mycobacterium tuberculosis	SAMN03648633	S	No result	S	No result	No result	No result	S	S	No result	No result	No result
SRR2101389	2015-07-17 00:02:13	SRA277626	SAMN03648636	missing	missing	missing	[{'isolate': '2af93ce2-99df-4b19-a572-241047b5ba8e'}, {'collected_by': 'missing'}, {'collection_date': 'missing'}, {'geo_loc_name': 'missing'}, {'host': 'missing'}, {'host_disease': 'missing'}, {'isolation_source': 'missing'}, {'lat_lon': 'missing'}, {'BioSampleModel': 'Pathogen.cl'}]	PRJNA282721	Mycobacterium tuberculosis Raw sequence reads	This study used 3651 M. tuberculosis whole genome sequences to identify mutations causing resistance to first and second line anti-tuberculosis drugs, as well as mutations consistent with susceptibility to these drugs. Some of the data has already been uploaded to the ENA. All metadata can be accessed via the publication (Walker, Kohl, Vally Omar, Hedge et al, currently under consideration at the Lancet Infectious Diseases.	bioproject	282721	PRJNA282721		2af93ce2-99df-4b19-a572-241047b5ba8e	Mycobacterium tuberculosis	SAMN03648636	S	S	S	No result	No result	No result	S	S	No result	No result	No result
SRR2101390	2015-07-17 00:02:13	SRA277626	SAMN03648637	missing	missing	missing	[{'isolate': '2567328f-a778-4518-9947-62da2a2d8e17'}, {'collected_by': 'missing'}, {'collection_date': 'missing'}, {'geo_loc_name': 'missing'}, {'host': 'missing'}, {'host_disease': 'missing'}, {'isolation_source': 'missing'}, {'lat_lon': 'missing'}, {'BioSampleModel': 'Pathogen.cl'}]	PRJNA282721	Mycobacterium tuberculosis Raw sequence reads	This study used 3651 M. tuberculosis whole genome sequences to identify mutations causing resistance to first and second line anti-tuberculosis drugs, as well as mutations consistent with susceptibility to these drugs. Some of the data has already been uploaded to the ENA. All metadata can be accessed via the publication (Walker, Kohl, Vally Omar, Hedge et al, currently under consideration at the Lancet Infectious Diseases.	bioproject	282721	PRJNA282721		2567328f-a778-4518-9947-62da2a2d8e17	Mycobacterium tuberculosis	SAMN03648637	S	No result	S	No result	No result	No result	S	S	No result	No result	No result
SRR2101395	2015-07-17 00:00:00	SRA277626	SAMN03648642	missing	missing	missing	[{'isolate': 'ef76b83f-4545-4542-8239-e0e15e757745'}, {'collected_by': 'missing'}, {'collection_date': 'missing'}, {'geo_loc_name': 'missing'}, {'host': 'missing'}, {'host_disease': 'missing'}, {'isolation_source': 'missing'}, {'lat_lon': 'missing'}, {'BioSampleModel': 'Pathogen.cl'}]	PRJNA282721	Mycobacterium tuberculosis Raw sequence reads	This study used 3651 M. tuberculosis whole genome sequences to identify mutations causing resistance to first and second line anti-tuberculosis drugs, as well as mutations consistent with susceptibility to these drugs. Some of the data has already been uploaded to the ENA. All metadata can be accessed via the publication (Walker, Kohl, Vally Omar, Hedge et al, currently under consideration at the Lancet Infectious Diseases.	bioproject	282721	PRJNA282721		ef76b83f-4545-4542-8239-e0e15e757745	Mycobacterium tuberculosis	SAMN03648642	S	No result	S	No result	S	No result	S	S	S	S	S
SRR2101403	2015-07-28 00:00:00	SRA277626	SAMN03648650	missing	missing	missing	[{'isolate': '412b39d3-d656-42e3-a1bd-4f836c29159c'}, {'collected_by': 'missing'}, {'collection_date': 'missing'}, {'geo_loc_name': 'missing'}, {'host': 'missing'}, {'host_disease': 'missing'}, {'isolation_source': 'missing'}, {'lat_lon': 'missing'}, {'BioSampleModel': 'Pathogen.cl'}]	PRJNA282721	Mycobacterium tuberculosis Raw sequence reads	This study used 3651 M. tuberculosis whole genome sequences to identify mutations causing resistance to first and second line anti-tuberculosis drugs, as well as mutations consistent with susceptibility to these drugs. Some of the data has already been uploaded to the ENA. All metadata can be accessed via the publication (Walker, Kohl, Vally Omar, Hedge et al, currently under consideration at the Lancet Infectious Diseases.	bioproject	282721	PRJNA282721		412b39d3-d656-42e3-a1bd-4f836c29159c	Mycobacterium tuberculosis	SAMN03648650	S	No result	S	No result	S	No result	S	S	S	S	S
SRR2101405	2015-07-17 00:02:13	SRA277626	SAMN03648652	missing	missing	missing	[{'isolate': '3a9e1265-a64f-4bfa-b92f-4e718c7557ec'}, {'collected_by': 'missing'}, {'collection_date': 'missing'}, {'geo_loc_name': 'missing'}, {'host': 'missing'}, {'host_disease': 'missing'}, {'isolation_source': 'missing'}, {'lat_lon': 'missing'}, {'BioSampleModel': 'Pathogen.cl'}]	PRJNA282721	Mycobacterium tuberculosis Raw sequence reads	This study used 3651 M. tuberculosis whole genome sequences to identify mutations causing resistance to first and second line anti-tuberculosis drugs, as well as mutations consistent with susceptibility to these drugs. Some of the data has already been uploaded to the ENA. All metadata can be accessed via the publication (Walker, Kohl, Vally Omar, Hedge et al, currently under consideration at the Lancet Infectious Diseases.	bioproject	282721	PRJNA282721		3a9e1265-a64f-4bfa-b92f-4e718c7557ec	Mycobacterium tuberculosis	SAMN03648652	R	R	S	S	No result	No result	S	S	No result	No result	S
